Id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,label
53,1810,33,59730,23,1820,0.012637362637362638,1,11726,2886,8863,249.03030303030303,938,0.12977164950406733,0.305014442346451,0.058815126023029775,0.15384615384615385,0.10688255267654286,0.26666666666666666,0.25967303692225513,0.6982758620689655,0.07540484838607459,0.2287292817679558,0.00010911164780616396,0.00038578776909887596,4.540331491712707,21,0.10284989827574789,0.45663301294771547,0.04849425409232251,0.29310344827586204,0.08827914662382708,0.4533333333333333,0.18731436105374555,0.8,0.06623281993251683,0.40476190476190477,0.0035139811577905786,0.024242424242424242,1
54,1602,3,4806,0,1605,0.0,0,361,14,347,115.33333333333333,176,0.023949693283031866,0.03850145741358171,0.008213260382800337,0.016457908534809204,0.01622565812804604,0.032382862874337295,0.07199334165626302,0.10986267166042447,0.010017740822861535,0.02101543611679375,6.2532714250072005e-06,1.31182497607951e-05,0.21598002496878901,3,0.02836055256452361,0.5163977794943222,0.012592816467860458,0.3333333333333333,0.02235624373056598,0.5,0.07240948813982502,1.0,0.016421289984370067,0.4,0.005612478822644088,0.16666666666666666,1
55,14726,30,441780,17,14739,0.0011534025374855825,0,96542,3044,93515,3114.8,6473,0.1458436731493377,0.2395309924994617,0.07006518837410246,0.1283970793684266,0.12945710800896776,0.22757428518034012,0.23924784412455027,0.4395626782561456,0.09479510415227398,0.17345630653087388,8.320379165689966e-06,1.3901626623083245e-05,6.3455113404862145,29,0.11534961856100606,0.35381518506868126,0.05123238208733812,0.21052631578947367,0.09468137416826357,0.34782608695652173,0.2276155692916792,0.9666666666666667,0.06790823603420203,0.3235294117647059,0.002800225354767084,0.022222222222222223,1
56,761792,2,1523584,1,761793,1.312692555589248e-06,0,63834,379,63456,31525.0,57063,0.08864442376932259,0.10192816937507795,0.02948020241436531,0.05112494042008766,0.056412856953463965,0.0972766194657227,0.4306646398187924,0.7226312613156307,0.041382687137696376,0.07490627362849701,5.653310087514602e-07,9.48593922377277e-07,0.08276537427539275,2,0.030213037507418147,0.8164965809277261,0.018130236065224768,0.6666666666666666,0.02845169447438776,0.8,0.041382687137696376,1.0,0.02538363581240138,0.6666666666666666,0.01269181790620069,0.3333333333333333,1
57,8152,185,1508120,92,8245,0.011158277744087326,0,373570,15867,357795,1927.4864864864865,3860,0.20852898695754338,0.5135398421564294,0.11295149811355791,0.3208923208923209,0.18789950647238707,0.48587203637544657,0.33336395180547823,0.7662203913491246,0.14329054111037443,0.3940137389597645,2.9466524343465686e-05,9.399170649523119e-05,43.74202649656526,170,0.2782771633097832,0.7519295519610443,0.1672867265410933,0.5961538461538461,0.2589146644498542,0.7469879518072289,0.40486280789253504,0.918918918918919,0.20683648387250894,0.7243243243243244,0.002028410298903397,0.0048364153627311526,1
58,68769,0,0,0,68769,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1
59,293,417,122181,20,690,0.028985507246376812,1,20971,6221,14770,34.34052757793765,120,0.06260141515896898,0.23078405872064753,0.027386101879578673,0.1261904761904762,0.052282687732753984,0.22410147991543342,0.12439090560329587,0.40955631399317405,0.0388657934491331,0.20735785953177258,0.00015717929439392473,0.0011814124442110791,48.87372013651877,298,0.11610387666683801,0.5596665748262151,0.055521360473211295,0.3831908831908832,0.09877439262005842,0.5540679711637487,0.2248420144807043,0.7146282973621103,0.07463283300368831,0.4855595667870036,0.00043710235417118324,0.0015987210231814548,1
60,14924,1,14924,1,14924,6.700616456714018e-05,0,2284,61,2224,2223.0,2223,0.11640057531067957,0.11640057531067957,0.059854604200323104,0.059854604200323104,0.11294870817773035,0.11294870817773035,0.1489547038327526,0.1489547038327526,0.09096116862392079,0.09096116862392079,6.094959034033823e-06,6.094959034033823e-06,0.1489547038327526,1,0.03895330133351861,0.7071067811865475,0.01581705790383813,0.5,0.02520468405345956,0.6666666666666666,0.1489547038327526,1.0,0.01581705790383813,0.5,0.01581705790383813,0.5,1
61,59414,115,6832610,67,59462,0.001126770038007467,1,845366,24802,820631,7121.078260869565,31120,0.14335705090249784,0.3920230605010603,0.07188515689601861,0.23898432945856052,0.12613889534262906,0.38577457967204043,0.2506417418408676,0.5237822735382233,0.09948857354935774,0.35202190536614686,3.875771563788605e-06,8.237098454095372e-06,13.783350725418252,90,0.14640618422018642,0.3730796239371717,0.07172261174685325,0.22685185185185186,0.12992054030158431,0.36981132075471695,0.24177343307967974,0.8571428571428571,0.09893094641622956,0.35344827586206895,0.0019204274417095736,0.007453416149068323,1
62,137752,18,2479536,14,137756,0.00010162896715932518,0,319300,11829,307485,17027.444444444445,39930,0.17923826618042688,0.36732864881470434,0.08881483965324105,0.21748010653420696,0.1563465921521077,0.3572626860463556,0.34928217661115823,0.5800647715005398,0.12360941724580726,0.28986874963702886,2.53558697232097e-06,4.210935387511904e-06,2.224969510424531,18,0.06923589548154685,0.3931785497463924,0.030762344013187847,0.24242424242424243,0.05749483727428814,0.3902439024390244,0.13350023919299464,1.0,0.04117487402873595,0.3888888888888889,0.002836983109773498,0.041666666666666664,1
63,3998,116,463768,75,4039,0.018568952711067097,0,272201,6869,265407,2282.1293103448274,3886,0.46442234468531074,0.8484148199082979,0.3379529258053361,0.7329465893178636,0.44515005587098416,0.8458963407595521,0.5967812714095375,0.9719859929964982,0.39802814214047594,0.8302122347066168,0.00010605094474626795,0.00020979119168830425,66.21485742871435,107,0.562368054882528,0.7508532544346814,0.38698356143255885,0.5974842767295597,0.5474833409736019,0.7480314960629921,0.6841285789715031,0.9230769230769231,0.474674530155014,0.7241379310344828,0.00506883941958693,0.007957559681697613,1
64,509444,1,509444,1,509444,1.962924286084437e-06,0,106620,858,105763,105711.0,105711,0.23413684946060706,0.23413684946060706,0.13150326049366437,0.13150326049366437,0.2324399143777822,0.2324399143777822,0.26418965693906776,0.26418965693906776,0.20750268920627193,0.20750268920627193,5.18584293738012e-07,5.18584293738012e-07,0.20750268920627193,1,0.09357009263471024,0.7071067811865475,0.05128772722676118,0.5,0.07555450742737027,0.6666666666666666,0.20750268920627193,1.0,0.05128772722676118,0.5,0.05128772722676118,0.5,1
65,156905,0,0,0,156905,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1
66,35278,64,2257792,50,35292,0.0014167516717669727,0,488574,14536,474088,7397.96875,21720,0.1930427571669808,0.3347932554313018,0.099526384314366,0.1746033432873888,0.17650541040628925,0.2972975418216034,0.29122699477626074,0.6156811610635523,0.13844455100096376,0.2852379508942104,6.235236293594985e-06,1.1485545519301887e-05,13.421112307953965,59,0.17766841939742936,0.472455591261534,0.09239813087452282,0.30927835051546393,0.16426397692236344,0.47244094488188976,0.2590113590687257,0.921875,0.13147721501183823,0.46875,0.0028247452229496917,0.011948529411764705,1
67,1194,7,8358,1,1200,0.0008333333333333334,0,891,187,705,95.42857142857143,275,0.033895255037277215,0.19712274046543526,0.01620637630041422,0.10788544527265595,0.029409106654490088,0.19475920679886685,0.0821847331897583,0.23031825795644892,0.02491771207029499,0.1687116564417178,2.276299715490645e-05,0.0001412995447585576,0.559463986599665,6,0.030408606740604072,0.4364357804719848,0.012209697390470965,0.25,0.02265978678749036,0.4,0.08847810480976308,0.8571428571428571,0.01635285437944724,0.2857142857142857,0.0035582189331593342,0.09523809523809523,1
68,400132,3,1200396,2,400133,4.998338052597511e-06,0,83338,2318,81022,26949.333333333332,43128,0.12739570055940264,0.19814022659454913,0.055542069639697794,0.09071767677936261,0.10280683277072838,0.1663449281343472,0.2872947325821787,0.3642413749419366,0.06735110746786895,0.10778443113772455,7.179998914912545e-07,9.103030373525151e-07,0.20205332240360682,3,0.03568822667336708,0.6666666666666666,0.017812381875262333,0.5,0.03045085487678097,0.6666666666666666,0.07079580405128423,1.0,0.02490691600226313,0.6666666666666666,0.009450537528575834,0.2222222222222222,1
69,8542,5,42710,3,8544,0.00035112359550561797,0,10658,659,10002,1988.6,3344,0.055001190897714006,0.10113279703736983,0.01408843171573799,0.027317984939163566,0.02757346657567582,0.053183114361190324,0.2328026223366893,0.39147740575977524,0.015243317753945673,0.028738892040083192,1.784513902358426e-06,3.364421919934815e-06,1.1640131116834465,5,0.0522196858544498,0.5163977794943222,0.014745522495862315,0.3333333333333333,0.027758509835165566,0.5,0.23412744868493615,1.0,0.017223634105456756,0.42857142857142855,0.0037096920907393693,0.13333333333333333,1
70,125,434,54250,17,542,0.03136531365313653,1,3228,640,2605,5.523041474654378,61,0.020743056870378605,0.35542700827167767,0.009447205561925373,0.215962441314554,0.017245722667690797,0.3552123552123552,0.0450982857140866,0.488,0.013117878954230418,0.34328358208955223,0.00011225466296865754,0.0036164383561643836,19.176,236,0.09812571745261871,0.3335978306954524,0.03270927497002225,0.17485265225933203,0.06136782609960851,0.2976588628762542,0.3218974377261751,0.8823529411764706,0.03896384413077215,0.20506912442396313,0.0007296703918426549,0.0020330712930333424,1
71,1461,46,67206,8,1499,0.00533689126084056,0,6882,1219,5671,120.08695652173913,662,0.04005356624635845,0.09322898903148466,0.016179088852665106,0.04887908857037854,0.03156716361934932,0.09320252277505256,0.10872631279039253,0.4531143052703628,0.023568186958679772,0.09103353867214237,3.4291209883461225e-05,0.00011000293341155764,3.780971937029432,29,0.04238837387201333,0.21739130434782608,0.016793785255480097,0.12195121951219512,0.03258962562420644,0.21739130434782608,0.09981437633262755,0.6304347826086957,0.023260087460114598,0.21739130434782608,0.0008886830800740677,0.010869565217391304,1
72,513,49,25137,7,555,0.012612612612612612,0,3274,1004,2277,44.38775510204081,133,0.024081847270053303,0.07155227446818226,0.008128231644568605,0.036626916524701875,0.015986630888606707,0.07066557107641742,0.08869858292834336,0.25925925925925924,0.01089138399632075,0.061079545454545456,2.5466137464184146e-05,0.00024933133868262387,4.239766081871345,40,0.05259321187287097,0.23809523809523808,0.021203336334038477,0.12121212121212122,0.04067535647305769,0.21621621621621623,0.12043570125979632,0.8163265306122449,0.028581053238949175,0.16326530612244897,0.0012753248182287287,0.013605442176870748,1
73,648,14,9072,7,655,0.010687022900763359,0,1452,232,1227,77.14285714285714,208,0.13429792980249539,0.3327493194831906,0.06759541118447696,0.19942473633748803,0.12200227088071659,0.33253397282174263,0.204118770123285,0.5029585798816568,0.0977138050984759,0.32098765432098764,0.00028207554965145354,0.0007761706479655197,1.6666666666666667,11,0.05490306516902323,0.3565120479536904,0.022668910564825433,0.19047619047619047,0.042616211302366584,0.32,0.1260867518969369,0.7857142857142857,0.029736596153876298,0.2857142857142857,0.002626837785942449,0.03571428571428571,1
74,34092,36,1227312,22,34106,0.0006450477921773295,0,156692,7014,149700,4149.111111111111,8724,0.08897169036166776,0.15045357589133804,0.043031318976401035,0.07036051294459231,0.08205983876796644,0.13147068131470682,0.13207334180619007,0.2558958113340373,0.062405183252431135,0.09148143141306657,2.134669726241757e-06,3.3344508869719287e-06,4.381321131057139,33,0.07842982519176703,0.5277777777777778,0.0372936151341022,0.3584905660377358,0.06701459248863159,0.5277777777777778,0.14186001234222034,0.9166666666666666,0.04983180364927478,0.5277777777777778,0.0019441236455528938,0.020833333333333332,1
75,82316,81,6667596,64,82333,0.0007773310823120742,0,947535,27065,920534,11347.802469135802,51709,0.17583509035311065,0.6326222058487676,0.089302874258384,0.4623267911602817,0.1494908863023507,0.6323166530970126,0.3315565449329488,0.6525971507614344,0.11870662246769637,0.6132586617425531,3.7952109505841688e-06,7.927950225489995e-06,11.166383206181058,69,0.14782080760548277,0.41996052556580804,0.07433624588514916,0.2597402597402597,0.13579266892963496,0.41237113402061853,0.2207748317242365,0.8518518518518519,0.10757112543524917,0.35802469135802467,0.0023517206711987752,0.0102880658436214,1
76,1954,318,621372,48,2224,0.02158273381294964,0,127322,15981,111389,348.55345911949684,1117,0.06605084926639251,0.16054784235967887,0.02459221187861712,0.08363490148773622,0.047611864783290755,0.15435992578849722,0.18219310076917045,0.5716479017400204,0.033263784278430415,0.14405986903648269,1.8975142259563467e-05,8.978433802007578e-05,56.724667349027634,252,0.203168062392512,0.42738602091847655,0.10151754128366583,0.27056277056277056,0.17648497024653906,0.42589437819420783,0.35992808835846385,0.9230769230769231,0.13469279134210546,0.4119496855345912,0.0009944698824784746,0.002902757619738752,1
77,34964,2,69928,0,34966,0.0,0,3643,148,3495,1742.5,3477,0.06621454575918874,0.12953802972875195,0.03348672309873445,0.0667460119401839,0.06279711441241916,0.12513946373942775,0.10263347067862044,0.16873726099194408,0.04983697517446516,0.09944514357624985,2.935404149371366e-06,4.8260285148136394e-06,0.09967395034893033,2,0.00748229282820392,0.5,0.0013333071181972451,0.3333333333333333,0.0025905593201382207,0.5,0.04983697517446516,1.0,0.0013781721175911287,0.5,0.0006890860587955643,0.25,1
78,724,72,52128,13,783,0.016602809706257982,0,8733,1694,7052,96.15277777777777,416,0.02846786520615175,0.08435330824703319,0.008583298321715786,0.04397270659590599,0.016876595682012056,0.08424110384894698,0.13556963426803265,0.574585635359116,0.011168138225431098,0.08011049723756906,1.9240425939932297e-05,0.00014539110206455364,9.562154696132596,56,0.09197140963014906,0.4529108136578383,0.04168359755682516,0.27586206896551724,0.07803142012261723,0.43243243243243246,0.1715783056736281,0.7777777777777778,0.05840313258414158,0.3333333333333333,0.001349635196455788,0.010416666666666666,1
79,155,1293,200415,16,1432,0.0111731843575419,1,8467,1262,7221,5.369682907965971,107,0.017778677354015247,0.3765295514654081,0.007566043965961693,0.18804920913884007,0.0146865296707229,0.3165680473372781,0.036370804808482565,0.6903225806451613,0.010723033624769384,0.2064516129032258,8.032724450314548e-05,0.0026133115557370355,44.79354838709678,525,0.07894489102116284,0.378875639437069,0.02786051212324709,0.2116060961313013,0.05053616601334326,0.34929850024189646,0.29210442996754343,0.7607843137254902,0.03346576356797506,0.34099332839140106,0.00022500160711543256,0.0005883869402362647,1
80,107913,5,539565,0,107918,0.0,0,57920,1033,56887,11337.8,17132,0.07892422249276607,0.0959477194020131,0.03638165170403866,0.05033113810474994,0.0700958415411976,0.09583860989891056,0.12473606655234967,0.15875751762994264,0.05524838954683853,0.0914772822992301,6.942647444461143e-07,1.1877259232181817e-06,0.5253213236588734,5,0.06651251471982608,0.9128709291752769,0.035622223721497065,0.8333333333333334,0.05804022272795199,0.9090909090909091,0.12040795208486357,1.0,0.045547006882438006,0.8333333333333334,0.012178138847104725,0.16666666666666666,1
81,4194,98,411012,84,4208,0.019961977186311788,0,271252,6742,264594,2692.1020408163267,3955,0.5691037524182355,0.843500242797813,0.41497526391235556,0.7275741029641186,0.5508350300340835,0.8423072581555481,0.6952813910260516,0.9430138292799237,0.49289661452024763,0.8247984826932195,0.00013025377639678558,0.000204548992798795,62.90557939914163,92,0.5928643496130663,0.861766376278481,0.4270683264343916,0.7565217391304347,0.5768676335098211,0.8613861386138614,0.7178592674057881,0.9387755102040817,0.5054823555615392,0.8469387755102041,0.0059331424043790205,0.009500351864883884,1
82,17287,207,3578409,87,17407,0.004997989314643534,0,437262,27744,409605,1965.487922705314,10764,0.08709053343388534,0.28087226012928174,0.03790173768175242,0.13527511546573404,0.07074835641899499,0.23831248236290095,0.17823010401870412,0.6226644299184358,0.04998235303690751,0.2007766374767207,6.624342049366975e-06,1.728131765863249e-05,23.535373401978365,159,0.14466153784894784,0.3956282840374722,0.06887575702563353,0.22336769759450173,0.1260320775093682,0.3651685393258427,0.2519560263409716,0.8333333333333334,0.0948748072409093,0.330188679245283,0.0011262482006457277,0.004025764895330112,1
83,322,2238,720636,46,2514,0.018297533810660304,0,49511,16160,33397,13.81277926720286,166,0.037414480468838815,0.34855678654755123,0.01669550690390201,0.20306513409961685,0.032358791610602386,0.3375796178343949,0.06649823894623168,0.6018518518518519,0.024227487035720908,0.32919254658385094,0.00014853694397386148,0.001869105129974695,96.0031055900621,1311,0.09962837892067572,0.607049063251723,0.03450978400396934,0.43540352042510794,0.06176170762520711,0.6066635816751504,0.37442748913159735,0.7777777777777778,0.04142400394852119,0.5857908847184986,0.00016664640887298886,0.00034753251911428856,1
